きびしい,きびしい
きびだんご,きび団子
きまぐれ,気まぐれ
きまぐれ,気まぐれ
きまじめ,きまじめ
きまずい,気まずい
きめこむ,きめこむ
ぎゃくこおす,逆コース
ぎゃくもどり,逆もどり
ぎゃざあ,ギャザー
きゃすと,キャスト
きゃっち,キャッチ
ぎゃっぷ,ギャップ
きゃべつ,キャベツ
ぎゃんぐ,ギャング
きゃんぷ,キャンプ
きゃんぷ,キャンプ
きゅうかあぶ,急カーブ
きゅうり,きゅうり
ぎゅっと,ぎゅっと
ぎょうぎょうしい,仰々しい
きょうさんしゅぎ,共産主義
きょうじょうもち,兇状持ち
きょうじょうもち,兇状持ち
きょうはくかんねん,強迫観念
きょうはくかんねん,強迫観念
きょうび,きょう日
ぎょけいすいらい,魚形水雷
きょしんたんかい,虚心坦懐
ぎょっと,ぎょっと
ぎょっと,ぎょっと
きょとん,きょとん
きよほうへん,毀誉褒貶
きょろり,きょろり
ぎょろり,ぎょろり
きらきら,きらきら
ぎらぎら,ぎらぎら
きらめき,きらめき
きらめく,きらめく
きりあい,斬り合い
きりあう,斬り合う
きりあげ,切り上げ
きりうり,切り売り
きりかえ,切り換え
きりきざむ,切り刻む
きりきず,きりきず
きりきり,きりきり
ぎりぎり,ぎりぎり
きりこうじょう,切り口上
きりこみ,切り込み
きりこみ,切り込み
きりこむ,斬り込む
きりこむ,切り込む
きりころす,斬り殺す
きりさく,切りさく
きりさげ,切り下げ
ぎりしゃ,ギリシャ
きりすて,切り捨て
きりすと,キリスト
きりたおす,切り倒す
きりだし,切り出し
きりだす,切り出す
きりだす,切り出す
ぎりだて,義理立て
きりっと,きりっと
きりっと,きりっと
きりとる,切り取る
きりぬき,切り抜き
きりぬく,切り抜く
きりはぎ,切り接ぎ
きりはなす,切り離す
きりはらう,切り払う
きりばり,切り張り
きりひらき,切り開き
きりひらく,切り開く
きりぼし,切り干し
きりもみ,きりもみ
きりもり,切り盛り
ぎりょう,伎倆・量
きりりと,きりりと
きりりと,きりりと
きれぎれ,きれぎれ
きれこみ,切れ込み
きれはし,切れはし
きわだつ,きわだつ
きわどい,きわどい
きわめて,きわめて
きんがしんねん,謹賀新年
きんかん,きんかん
きんきじゃくやく,欣喜雀躍
きんぎょ,きんぎょ
きんじょうへいか,今上陛下
きんちゃくきり,巾着切り
きんでんぎょくろう,金殿玉楼
ぎんなん,ぎんなん
くいあう,食い合う
くいあげ,食いあげ
くいいん,クイーン
くいかけ,食いかけ
ぐいぐい,ぐいぐい
くいこみ,食い込み
くいこむ,食い込む
くいこむ,食い込む
くいたおす,食い倒す
くいだおれ,食い倒れ
くいちがい,食い違い
くいつき,くいつき
くいつく,食いつく
くいにげ,食い逃げ
ぐうぐう,ぐうぐう
くうぜんぜつご,空前絶後
ぐうたら,ぐうたら
ぐうのね,ぐうの音
くさいきれ,草いきれ
くさぐさ,くさぐさ
くさばのかげ,草葉の陰
くさむしり,草むしり
くじける,くじける
くしざし,くしざし
くじびき,くじ引き
くじゃく,くじゃく
くしゃみ,くしゃみ
ぐしゃり,ぐしゃり
くずかご,くずかご
くすくす,くすくす
ぐすぐす,ぐすぐす
ぐずぐず,ぐずぐず
くすぐり,くすぐり
くすぐる,くすぐる
ぐずつく,ぐずつく
くすのき,くすのき
くすぶり,くすぶり
くすぶる,くすぶる
くすべる,くすべる
くずれる,くずれる
くそまじめ,糞まじめ
くたくた,くたくた
くだくだ,くだくだ
ぐたぐた,ぐたぐた
くだける,くだける
くださる,くださる
くたばる,くたばる
くたびれ,くたびれ
くだもの,くだもの
くちあたり,口あたり
くちおしい,口惜しい
くちぎたない,口汚ない
くちごもる,口ごもる
くちずさみ,口ずさみ
くちずさむ,口ずさむ
くちずさむ,口ずさむ
くちばし,くちばし
くちびる,くちびる
くちをだす,口を出す
くっきり,くっきり
くつくつ,くつくつ
ぐつぐつ,ぐつぐつ
ぐっすり,ぐっすり
くつずれ,くつずれ
ぐったり,ぐったり
くっつく,くっつく
くつべら,くつべら
くつろぎ,くつろぎ
くつろぐ,くつろぐ
くどくど,くどくど
くにくのさく,苦肉の策
くにざかい,国ざかい
くになまり,国なまり
ぐにゃり,ぐにゃり
くねくね,くねくね
くびくくり,首くくり
くびっぴき,首っ引き
くびれる,くびれる
くぶくりん,九分九厘
くぼまる,くぼまる
くぼめる,くぼめる
くまなく,くまなく
くみあう,組み合う
くみかえ,組み替え
くみこむ,汲み込む
くみこむ,組み込む
くみしく,組み敷く
くみする,くみする
くみだす,汲み出す
くみたて,汲み立て
くみたて,組み立て
くみつく,組み付く
くみとり,汲み取り
くみとる,汲み取る
くみとる,汲み取る
くみふせる,組伏せる
くものす,くもの巣
くやしい,悔やしい
くやしなみだ,くやし涙
くゆらす,くゆらす
くよくよ,くよくよ
くらあく,クラーク
くらがり,くらがり
くらくら,くらくら
ぐらぐら,ぐらぐら
ぐらつく,ぐらつく
ぐらびあ,グラビア
ぐらまあ,グラマー
くらます,くらます
くらます,くらます
くらやみ,くらやみ
くらわす,食らわす
ぐらんど,グランド
くりあげ,繰り上げ
くりいむ,クリーム
くりいれ,繰り入れ
ぐりいん,グリーン
くりかえ,繰り替え
くりかえす,繰り返す
くりかえす,繰り返す
くりくり,くりくり
ぐりぐり,ぐりぐり
くりこし,繰り越し
くりこす,繰り越す
くりごと,くりごと
くりさげ,繰り下げ
くりだす,繰り出す
くりぬく,くり抜く
くるいざき,狂い咲き
ぐるうぷ,グループ
ぐるうぷ,グループ
ぐるうぷ,グループ
くるおしい,狂おしい
くるくる,くるくる
ぐるぐる,ぐるぐる
くるしめる,苦しめる
ぐるっと,ぐるっと
くるぶし,くるぶし
くるまる,くるまる
ぐるみ,−ぐるみ
くるめる,くるめる
くるわしい,狂わしい
くれおん,クレオン
くれない,くれない
くれぱす,クレパス
くれよん,クレヨン
ぐれんたい,ぐれん隊
ぐろおぶ,グローブ
くろがね,くろがね
くろまつ,くろまつ
くろまめ,くろまめ
くわえる,くわえる
くわせもの,食わせ物
ぐんぐん,ぐんぐん
ぐんぽうかいぎ,軍法会議
けあげる,蹴上げる
けいこう,景・敬仰
けいじじょうがく,形而上学
けいせつのこう,螢雪の功
けいとう,けいとう
けいようどうし,形容動詞
げえとる,ゲートル
けおとす,蹴落とす
けがれる,けがれる
げじげじ,げじげじ
けしごむ,消しゴム
けしとぶ,消し飛ぶ
げたげた,ゲタゲタ
けたてる,蹴立てる
げたばき,げたばき
けだもの,けだもの
けちけち,けちけち
けちらす,蹴散らす
けちんぼう,けちん坊
けっきさかん,血気盛ん
げっきゅうとり,月給取り
げっそり,げっそり
けとばす,けとばす
げらげら,ゲラゲラ
げらずり,げら刷り
けれども,けれども
けわしい,けわしい
けんかしょくぶつ,顕花植物
けんかわかれ,喧嘩別れ
けんきょうふかい,牽強付会
けんけんごうごう,喧々囂々
げんこうようし,原稿用紙
げんとして,厳として
けんどじゅうらい,捲土重来
けんどちょうらい,捲土重来
けんにんふばつ,堅忍不抜
けんばのろう,犬馬の労
げんぶんいっち,言文一致
こいのぼり,鯉のぼり
こうこう,こうこう
ごうごう,ごうごう
こうごうしい,神々しい
こうして,こうして
ごうせいじゅし,合成樹脂
こうぜんのき,浩然の気
こうつうどめ,交通止め
こうつと,こうつと
こうてい,校定・訂
こうのもの,香のもの
こうばい,こうばい
こうはん,広汎・範
こうもり,こうもり
ごうゆう,豪・剛勇
こうりがし,高利貸し
こおくす,コークス
こおどり,こおどり
こおなあ,コーナー
こおひい,コーヒー
こおらす,コーラス
こおりすべり,氷すべり
こおりつく,凍りつく
こおろぎ,こおろぎ
こがらし,こがらし
こがれる,こがれる
こきつかう,こき使う
こきゅうきびょう,呼吸器病
ごくごく,ごくごく
ごくごく,ごくごく
ごくつぶし,穀つぶし
こぐんふんとう,孤軍奮闘
こげくさい,焦げ臭い
こげつき,こげつき
こげつく,焦げつく
ここいら,ここいら
こごえる,こごえる
ここのか,ここのか
ここのつ,ここのつ
こころあたり,心当たり
こころえちがい,心得違い
こころがかり,心がかり
こころがける,心がける
こころがわり,心変わり
こころぐるしい,心苦しい
こころづかい,心づかい
こころづくし,心づくし
こころならず,心ならず
こころもとない,心許ない
こさえる,こさえる
こざかな,小ざかな
こしかける,腰かける
ごしごし,ごしごし
ごしっく,ゴシック
こじつけ,こじつけ
こしょう,こしょう
こしらえ,こしらえ
こしらえ,こしらえ
こじれる,こじれる
こすもす,コスモス
こせこせ,こせこせ
こそぐる,こそぐる
こそこそ,こそこそ
ごそごそ,ごそごそ
こぞって,こぞって
こたえる,こたえる
ごたごた,ごたごた
ごたごた,ごたごた
ごたつく,ごたつく
こだわる,こだわる
こちこち,こちこち
こちとら,こちとら
こづかいせん,小使い銭
こっくり,こっくり
こつこつ,こつこつ
ごつごつ,ごつごつ
こっそり,こっそり
こっそり,こっそり
ごっそり,ごっそり
ごっちゃ,ごっちゃ
こってり,こってり
こてこて,こてこて
ごてごて,ごてごて
こてしらべ,小手調べ
ごてつく,ごてつく
ことこと,ことこと
ごとごと,ごとごと
ことごとに,事ごとに
ことさら,ことさら
ことぶき,ことぶき
ことわざ,ことわざ
ことわり,ことわり
ことわる,ことわる
こないだ,こないだ
こなごな,こなごな
こなれる,こなれる
こねくる,こねくる
このかた,このかた
このかた,このかた
このごろ,このごろ
このごろ,このごろ
このたび,このたび
このほど,このほど
このましい,好ましい
このまま,このまま
このもしい,好もしい
こばると,コバルト
ごぶごぶ,五分五分
こぶとり,小ぶとり
ごへいかつぎ,御幣担ぎ
ごぼごぼ,ごぼごぼ
こぼれる,こぼれる
こまいぬ,こまいぬ
こまかい,こまかい
ごまかし,ごまかし
ごまかす,ごまかす
ごまかす,ごまかす
こまかな,こまかな
こまごま,こまごま
こまぬく,こまぬく
こままわし,こま回し
こまものや,小間物屋
こまやか,こまやか
こまりきる,困り切る
こまりぬく,困り抜く
こみあう,こみあう
こみいる,こみいる
ごみごみ,ごみごみ
ごみため,ごみため
ごみため,ごみ溜め
ごむあみ,ゴム編み
ごむけし,ゴム消し
ごむまり,ゴムまり
こめをとぐ,米をとぐ
こもごも,こもごも
こもりうた,子守り歌
こゆうめいし,固有名詞
こらえる,こらえる
こらしめ,懲らしめ
こりこり,こりこり
こりごり,懲り懲り
ごりごり,ごりごり
ごりごり,ごりごり
ごりむちゅう,五里霧中
これきり,これきり
これしき,これしき
これだけ,これだけ
これほど,これほど
これまで,これまで
ころあい,ころあい
ころあい,ころあい
ころいど,コロイド
ころがす,ころがす
ころがる,ころがる
ころげる,ころげる
ころころ,ころころ
ごろごろ,ごろごろ
ごろつき,ごろつき
ころっけ,コロッケ
ころばす,ころばす
ころんすい,コロン水
こわがる,こわがる
こわごわ,こわごわ
こわばる,こわばる
こわれる,こわれる
こんがり,こんがり
ごんごどうだん,言語道断
こんこん,こんこん
こんこん,こんこん
こんぱす,コンパス
こんもり,こんもり
こんもり,こんもり
さあかす,サーカス
さあくる,サークル
さあさあ,さあさあ
ざあざあ,ざあざあ
さあびす,サービス
さあらぬ,さあらぬ
さいくる,サイクル
さいころ,さいころ
さいさい,さいさい
さいだあ,サイダー
さいなむ,さいなむ
さいれん,サイレン
さいわい,さいわい
さえぎる,さえぎる
さえずり,さえずり
さえずる,さえずる
さがしだす,探し出す
さかだつ,さかだつ
さかづき,さかづき
さかまく,さかまく
さきだす,咲き出す
さきだてる,先立てる
さきのこる,咲き残る
さきほど,さきほど
さきほど,さきほど
さきものがい,先物買い
さきんずる,先んずる
さくさく,さくさく
さくさく,さくさく
さくさく,さくさく
ざくざく,ざくざく
ざくざく,ざくざく
さくらんぼ,桜んぼう
さぐりいる,探り入る
さぐりとる,探り取る
さげすむ,さげすむ
ささくれ,ささくれ
ささげる,ささげる
さざめき,さざめき
さざめく,さざめく
ささやか,ささやか
ささやき,ささやき
ささやく,ささやく
さざんか,さざんか
さしあげる,差上げる
さしいれる,差入れる
さしおく,さしおく
さしおく,さしおく
さしくる,さしくる
さしこむ,さし込む
さしころす,刺し殺す
さししめす,指し示す
さしずめ,さしずめ
さしずめ,さしずめ
さしだしにん,差出し人
さしだす,さし出す
さしたる,さしたる
さしでる,差し出る
さしとめる,差止める
さしひく,差し引く
さしまねく,さし招く
さすらい,さすらい
さすらう,さすらう
させる,−させる
さぞかし,さぞかし
さだめし,さだめし
さだめて,さだめて
さたやみ,沙汰止み
さっかあ,サッカー
さっきだつ,殺気立つ
さつきばれ,五月晴れ
さっくり,さっくり
さっくり,さっくり
ざっくり,ざっくり
さっさと,さっさと
さっさと,さっさと
さっさと,さっさと
さっぱり,さっぱり
さっぱり,さっぱり
さてこそ,さてこそ
さといも,さといも
さながら,さながら
さばける,さばける
さびしい,さびしい
さびしがる,淋しがる
さびつく,錆びつく
さびどめ,さび止め
さびれる,さびれる
ざぶざぶ,ざぶざぶ
さまよう,さまよう
さまよう,さまよう
さみだれ,さみだれ
さめざめ,さめざめ
さもしい,さもしい
さやけく,さやけく
さやさや,さやさや
さよなら,さよなら
さよふけ,さ夜ふけ
さらいげつ,さらい月
さらいしゅう,さらい週
さらいねん,さらい年
さらえる,さらえる
さらさら,さらさら
さらさら,さらさら
さらさら,さらさら
さらさら,さらさら
ざらざら,ざらざら
さらしくび,さらし首
ざらつく,ざらつく
さらりい,サラリー
さりとて,さりとて
さりとは,さりとは
さるぐつわ,猿ぐつわ
さるまわし,猿まわし
さるもの,さるもの
さわがしい,騒がしい
ざわざわ,ざわざわ
ざわつく,ざわつく
ざわめき,ざわめき
ざわめく,ざわめく
さわやか,さわやか
さんざん,さんざん
さんすくみ,三すくみ
さんぜんせかい,三千世界
さんだんとび,三段跳び
さんだんろんぽう,三段論法
さんづけ,さん付け
さんぱいきゅうはい,三拝九拝
さんぷる,サンプル
さんようすうじ,算用数字
しあがり,仕上がり
しあがる,仕上がる
しあげる,しあげる
しあげる,仕上げる
じいさん,じいさん
しいずん,シーズン
しいそお,シーソー
しいたけ,しいたけ
しいれる,仕入れる
しいんと,しいんと
じいんと,じいんと
じぇっと,ジェット
しおしお,しおしお
しおひがり,潮干狩り
しおれる,しおれる
しかける,仕掛ける
しかける,仕掛ける
しかじか,しかじか
しかして,しかして
じかたび,地下足袋
しがない,しがない
しかばね,しかばね
しかめづら,しかめ面
しかめる,しかめる
しかめる,しかめる
しかめる,しかめる
しからば,しからば
しかるに,しかるに
しきうつし,敷き写し
じきじき,じきじき
しきたり,しきたり
しきぶとん,敷き蒲団
しきわら,敷きわら
じぐざぐ,じぐざぐ
しくしく,しくしく
じくじく,じくじく
しくじり,しくじり
しくじる,しくじる
しくじる,しくじる
しぐなる,シグナル
しくはっく,四苦八苦
しぐれる,しぐれる
しげしげ,しげしげ
じごうじとく,自業自得
しこたま,しこたま
しこなす,しこなす
じじこっこく,時々刻々
ししそんそん,子々孫々
ししゃごにゅう,四捨五入
しじゅうはって,四十八手
じじょうじばく,自繩自縛
しすてむ,システム
じすとま,ジストマ
じすべり,地すべり
しぜんかがく,自然科学
しそんずる,仕損ずる
しそんずる,仕損ずる
したいよる,慕い寄る
したざわり,舌ざわり
じたじた,じたじた
したたか,したたか
したたらず,舌足らず
したたる,したたる
したてる,仕立てる
じたばた,じたばた
したりがお,したり顔
しだれる,しだれる
したわしい,慕わしい
じだんだ,地だんだ
しちめんどう,しち面倒
しっかり,しっかり
しっくい,しっくい
しっくり,しっくり
じっくり,じっくり
しつける,しつける
しつこい,しつこい
しつこい,しつこい
じっちゅうはっく,十中八九
しっとり,しっとり
じっとり,じっとり
じっぱあ,ジッパー
しっぽり,しっぽり
しでかす,しでかす
しとげる,仕遂げる
しとしと,しとしと
しとしと,しとしと
じとじと,じとじと
しとめる,仕止める
しとめる,仕留める
しとやか,しとやか
しとやか,しとやか
しなびる,しなびる
しなやか,しなやか
じならし,地ならし
しなりお,シナリオ
しなりょうり,支那料理
しにわかれ,死に別れ
しねすこ,シネスコ
しねらま,シネラマ
しのうこうしょう,士農工商
しののめ,しののめ
しのびあし,しのび足
しのびいる,忍び入る
しのびこむ,忍び込む
しのびでる,忍び出る
しのびなき,忍び泣き
しのびよる,忍び寄る
しのびわらい,忍び笑い
しばくさ,しばくさ
しばしば,しばしば
しばらく,しばらく
じびきあみ,地引き網
しびれる,しびれる
しぶがき,しぶがき
しぶとい,しぶとい
しぶんごれつ,四分五裂
じぼうじき,自暴自棄
じぼうじき,自暴自棄
しぼりぞめ,絞り染め
しまうま,しまうま
しまおくそく,揣摩臆測
しませる,しませる
しまった,しまった
しみいず,シミーズ
しみこむ,しみ込む
しみこむ,しみ込む
しみこむ,しみ込む
しみじみ,しみじみ
しみじみ,しみじみ
しみだす,しみ出す
しみつく,しみつく
しみつく,しみつく
しみでる,しみ出る
しみとおる,しみ通る
しみぬき,しみ抜き
じみる,−じみる
じみる,−じみる
しみわたる,しみ渡る
しむける,仕向ける
しめかざり,しめ飾り
しめきり,しめきり
しめきる,閉め切る
しめころす,絞め殺す
じめじめ,じめじめ
しめだし,しめ出し
しめだす,閉め出す
しめやか,しめやか
しめる,−しめる
しもつき,しもつき
しもやけ,しもやけ
しゃあぷ,シャープ
しゃかいかがく,社会科学
しゃがむ,しゃがむ
しゃくう,しゃくう
じゃくにくきょうしょく,弱肉強食
しゃくる,しゃくる
じゃけつ,ジャケツ
しゃっぽ,シャッポ
じゃのめがさ,蛇の目傘
しゃぶる,しゃぶる
しゃべる,しゃべる
しゃべる,シャベル
しゃぼん,シャボン
しゃもじ,しゃもじ
じゃらす,じゃらす
しゃれる,しゃれる
しゃれる,しゃれる
じゃれる,じゃれる
じゃんく,ジャンク
しゃんと,しゃんと
じゃんぷ,ジャンプ
じゃんぷ,ジャンプ
しゅうがくりょこう,修学旅行
じゅうす,ジュース
しゅうそうれつじつ,秋霜烈日
じゅうちゅうはっく,十中八九
しゅうと,しゅうと
しゅうと,シュート
じゅうにしちょう,十二指腸
じゅうにんなみ,十人並み
しゅつらんのほまれ,出藍の誉
じゅにあ,ジュニア
しょうが,しょうが
しょうぎだおし,将棋倒し
しょうけいもんじ,象形文字
じょうご,じょうご
じょうご,じょうご
しょうしんしょうめい,正真正銘
しょうつきめいにち,祥月命日
じょうになる,尉になる
しょうにまひ,小児麻痺
しょうびのきゅう,焦眉の急
しょうぶ,しょうぶ
じょうろ,じょうろ
しょおと,ショート
しょおる,ショール
しょくあたり,食あたり
しょげる,しょげる
じょさいない,如才ない
じょそんだんぴ,女尊男卑
しょっく,ショック
しょっと,ショット
しらかば,しらかば
しらぎく,しらぎく
しらける,しらける
しらげる,しらげる
しらじら,しらじら
しらじらしい,白々しい
しらせる,知らせる
しらをきる,白を切る
しらんかお,知らん顔
しりあい,知りあい
しりあう,知りあう
しりあがり,尻上がり
しりあがり,尻上がり
しりいず,シリーズ
しりうす,シリウス
しりさがり,尻下がり
じりじり,じりじり
しりぬぐい,尻ぬぐい
しりめつれつ,支離滅裂
しりんぐ,シリング
じれんま,ジレンマ
しろあり,しろあり
しろがね,しろがね
しろくじちゅう,四六時中
しろくま,しろくま
しろじろ,しろじろ
じろじろ,じろじろ
しろっぷ,シロップ
しろっぽい,白っぽい
しわける,仕分ける
じわじわ,じわじわ
しわよせ,しわ寄せ
しんがり,しんがり
しんがり,しんがり
しんきいってん,心機一転
しんくろ,シンクロ
しんけいすいじゃく,神経衰弱
しんしばり,伸子張り
じんじふせい,人事不省
しんしゅつきぼつ,神出鬼没
しんしょうぼうだい,針小棒大
しんしん,しんしん
じんせきみとう,人跡未到
しんちんたいしゃ,新陳代謝
じんぶんかがく,人文科学
しんぶんしゅうかん,新聞週間
しんぼる,シンボル
しんみり,しんみり
しんらばんしょう,森羅万象
すいあげ,吸い上げ
すいがら,吸いがら
すいこみ,吸い込み
すいこむ,吸いこむ
すいこむ,吸い込む
すいすい,すいすい
すいせん,すいせん
すいだし,吸い出し
すいだす,吸い出す
すいつく,吸い付く
すいっち,スイッチ
すいとり,吸い取り
すいとる,吸い取る
すいのみ,吸いのみ
すいみつ,すいみつ
すいれん,すいれん
すうすう,すうすう
ずうずうしい,図々しい
すうぱあ,スーパー
すえおき,据え置き
すえおく,据え置く
すえひろがり,末広がり
すかあと,スカート
すかうと,スカウト
ずかずか,ずかずか
すがら,−すがら
すがれる,すがれる
すきいじょう,スキー場
すきうつし,透き写し
すきかえす,すき返す
すきかえす,漉き返す
すききらい,好き嫌い
すきこのむ,好き好む
すきこむ,すき込む
すきこむ,漉き込む
すぎさる,過ぎ去る
すきずき,好き好き
ずきずき,ずきずき
すきとおる,透き通る
すきばら,すきばら
すきやき,すき焼き
すぎゆく,過ぎ行く
すくいだす,救い出す
すくうる,スクール
すぐさま,すぐさま
すぐさま,すぐさま
すくすく,すくすく
すくなくも,少なくも
ずくめ,−ずくめ
すくめる,すくめる
すくらむ,スクラム
すぐれる,すぐれる
すけえと,スケート
すけえる,スケール
ずけずけ,ずけずけ
すけっち,スケッチ
すげない,すげない
すごすご,すごすご
すこっぷ,スコップ
すこぶる,すこぶる
すごもり,巣ごもり
すこやか,すこやか
すしづめ,すし詰め
すじむかい,筋向かい
すじむかい,筋向かい
すじむこう,筋向こう
すすける,すすける
すすはき,すすはき
すすはらい,すす払い
すすみでる,進み出る
すずむし,すずむし
すずらん,すずらん
すたあと,スタート
すたいる,スタイル
すたこら,すたこら
すたじお,スタジオ
すたすた,すたすた
ずたずた,ずたずた
すたっふ,スタッフ
すたれる,すたれる
すたんど,スタンド
すたんぷ,スタンプ
すちいむ,スチーム
すっかり,すっかり
すっきり,すっきり
すっくと,すっくと
ずっしり,ずっしり
すっぱい,酸っぱい
すっぱり,すっぱり
ずっぷり,ずっぷり
すっぽり,すっぽり
すっぽん,すっぽん
すてえじ,ステージ
すてえつ,ステーツ
すておく,捨ておく
すてっき,ステッキ
すてっち,ステッチ
すてっぷ,ステップ
すとおぶ,ストーブ
すとっく,ストック
すとっぷ,ストップ
すなっぷ,スナップ
すなっぷ,スナップ
すなっぷ,スナップ
すなどる,すなどる
すなわち,すなわち
ずぬける,ずぬける
ずぬける,ずぬける
ずぬける,頭ぬける
すぱあく,スパーク
すぱすぱ,すぱすぱ
ずばずば,ずばずば
すはだか,素はだか
すはだし,素はだし
すばやい,すばやい
すぴいち,スピーチ
すぴいど,スピード
すぷうん,スプーン
ずぶずぶ,ずぶずぶ
ずぶぬれ,ずぶぬれ
すぺえす,スペース
すべすべ,すべすべ
すべっこい,滑っこい
すべりだい,すべり台
すぽおつ,スポーツ
すぼまる,すぼまる
すぼめる,すぼめる
すぽんじ,スポンジ
すまあと,スマート
すませる,済ませる
すみきる,澄み切る
すみこみ,住み込み
すみこむ,住み込む
すみつく,住みつく
すみわたる,澄み渡る
すもうとり,相撲取り
すやすや,すやすや
すやすや,すやすや
すらいど,スライド
ずらかる,ずらかる
すらすら,すらすら
ずらずら,ずらずら
すりいぶ,スリーブ
すりきず,すりきず
すりこぎ,すりこ木
すりこむ,すり込む
すりこむ,刷り込む
すりっぱ,スリッパ
すりっぷ,スリップ
すりへる,すり減る
すりむく,すりむく
すりよる,すり寄る
すりらあ,スリラー
ずるける,ずるける
するする,するする
ずるずる,ずるずる
ずるずる,ずるずる
ずるちん,ズルチン
すれあう,すれあう
すれえと,スレート
すれすれ,すれすれ
すれちがい,すれ違い
すれちがう,すれ違う
すれちがう,すれ違う
ずろおす,ズロース
すわりごこち,坐り心地
ずんぐり,ずんぐり
ずんずん,ずんずん
すんでに,すんでに
ずんどう,ずんどう
すんなり,すんなり
せいくらべ,せい比べ
せいけいしゅじゅつ,整形手術
せいさんかっけい,正三角形
せいぜい,せいぜい
せいせいどうどう,正々堂々
せいぞろい,勢ぞろい
せいぞろえ,勢ぞろえ
せいねんがっぴ,生年月日
せいろう,せいろう
せえたあ,セーター
せえらあ,セーラー
せかせか,せかせか
せきこむ,せきこむ
せきこむ,せきこむ
せきれい,せきれい
せけんなみ,世間並み
せしめる,せしめる
ぜぜひひ,是々非々
せせらぎ,せせらぎ
せたいもち,世帯持ち
せっかち,せっかち
せっくす,セックス
せっさたくま,切瑳琢磨
せっせと,せっせと
ぜったいぜつめい,絶体絶命
ぜねらる,ゼネラル
ぜひとも,ぜひとも
せまくるしい,狭苦しい
せめいる,攻め入る
せめこむ,攻め込む
せめよる,攻め寄る
せめんと,セメント
ぜらちん,ゼラチン
ぜらちん,ゼラチン
せられる,せられる
せりあい,せり合い
せりあう,せり合う
せりうり,せり売り
せわしい,せわしい
せわずき,世話好き
せわやき,世話やき
せんこうはなび,線香花火
せんさばんべつ,千差万別
せんじゅうみんぞく,先住民族
ぜんしんぜんれい,全身全霊
ぜんしんぜんれい,全身全霊
せんせいこうげき,先制攻撃
せんせんきょうきょう,戦々兢々
せんたあ,センター
せんだって,先だって
せんだって,先だって
ぜんなんぜんにょ,善男善女
せんぺんいちりつ,千篇一律
せんぺんばんか,千変万化
ぜんまい,ぜんまい
ぜんまい,ぜんまい
そうがかり,総がかり
そうがかり,総がかり
そうがかり,総がかり
そうこう,そうこう
そうして,そうして
そうそう,そうそう
そうぞうしい,騒々しい
ぞうぺえじ,増ページ
そうまくり,総まくり
そうめん,そうめん
そうりだいじん,総理大臣
そぎとる,そぎ取る
そくじつききょう,即日帰郷
ぞくぞく,ぞくぞく
そけっと,ソケット
そこいら,そこいら
そこここ,そこここ
そこそこ,そこそこ
そこなう,そこなう
そこなう,そこなう
そこなう,そこなう
そこなう,そこなう
そこねる,そこねる
そこねる,そこねる
そこもと,そこもと
そしたら,そしたら
そそくさ,そそくさ
そちこち,そちこち
そっくり,そっくり
そっくり,そっくり
ぞっこん,ぞっこん
そのうえ,そのうえ
そのうち,そのうち
そのかた,そのかた
そのかみ,そのかみ
そのくせ,そのくせ
そのほう,そのほう
そのまま,そのまま
そばかす,そばかす
そばだつ,そばだつ
そびえる,そびえる
そびえる,そびえる
そぷらの,ソプラノ
そぼふる,そぼ降る
そめなおし,染め直し
そめなおす,染め直す
そめぬく,染め抜く
そめる,−そめる
そもそも,そもそも
そよそよ,そよそよ
そよふく,そよ吹く
そらごと,そらごと
そらぞらしい,空々しい
そらまめ,そらまめ
そりかえる,反り返る
ぞりぞり,ぞりぞり
それかぎり,それ限り
それがし,それがし
それから,それから
それきり,それきり
それしき,それしき
それぞれ,それぞれ
それだけ,それだけ
それでは,それでは
それでも,それでも
それとも,それとも
それなら,それなら
それなり,それなり
それほど,それほど
それゆえ,それゆえ
そろえる,そろえる
そろそろ,そろそろ
ぞろぞろ,ぞろぞろ
そわそわ,そわそわ
ぞんざい,ぞんざい
そんなら,そんなら
だあつぶん,ダーツ分
たいあたり,体当たり
だいいち,だいいち
だいいちいんしょう,第一印象
だいいちにんしゃ,第一人者
たいぎめいぶん,大義名分
だいきらい,大きらい
たいこもち,太鼓持ち
だいこん,だいこん
だいこんおろし,大根卸し
だいさんごくじん,第三国人
だいすたあ,大スター
だいそれた,大それた
だいだい,だいだい
だいどうしょうい,大同小異
だいどうだんけつ,大同団結
だいどこ,だいどこ
だいなし,だいなし
だいなし,だいなし
たいまつ,たいまつ
だいやる,ダイヤル
たいらげる,平らげる
たいらげる,平らげる
たえいる,絶えいる
たえがたい,堪え難い
たえしのぶ,堪え忍ぶ
たえだえ,絶え絶え
たおやか,たおやか
たおやか,たおやか
たおれふす,倒れ伏す
たがいちがい,互い違い
たかいびき,高いびき
たかがり,たか狩り
たがやす,たがやす
だきあう,だきあう
だきあう,抱き合う
だきこむ,抱き込む
たきだし,たき出し
たきたて,炊き立て
だきつく,抱きつく
たきつけ,たきつけ
たくしい,タクシー
だくだく,だくだく
たくらみ,たくらみ
たくらむ,たくらむ
たけくらべ,丈くらべ
たけだけしい,猛々しい
だけども,だけども
たけなわ,たけなわ
たけぼうき,竹ぼうき
たけりたつ,猛り立つ
だけれど,だけれど
たこあげ,たこあげ
