あ	9
育	12
飲	3
印	14
鍵	2
歓	2
願	15
翫	1
着	41
郷	14
嬌	1
犬	7
顧	4
護	14
好	9
国	68
妻	13
児	20
愁	4
書	49
傷	16
称	22
誦	3
性	44
情	43
人	130
図	18
惜	2
染	6
想	21
柄	15
調	30
槌	2
手	81
悼	2
読	25
馬	26
判	10
撫	4
服	32
慕	6
棒	6
間	35
宿	8
用	70
欲	16
楽	25
路	43
話	35
う	82
鉛	1
々	128
い	132
息	17
木	25
ぐ	25
草	23
雲	19
筋	7
空	24
田	10
菜	4
葉	18
物	78
色	72
子	67
字	22
線	44
土	18
恥	4
旗	11
帽	5
き	44
風	65
口	34
作	47
く	102
意	56
運	14
疫	4
縁	19
行	82
業	58
事	72
食	48
疾	1
質	23
習	19
臭	11
心	70
政	24
税	17
戦	43
銭	8
玉	8
天	19
党	11
童	6
徳	18
日	70
罵	2
筆	32
評	22
病	26
文	52
弊	7
癖	12
魔	5
名	55
夢	5
役	27
友	14
辣	2
霊	11
力	73
例	23
け	32
げ	11
こ	11
ご	3
さ	17
ざ	5
霞	3
霧	4
瀬	2
漬	1
露	14
寝	7
飯	15
晩	7
緑	7
夕	4
し	47
じ	17
跡	20
音	43
軽	5
首	17
蹴	2
気	86
芸	18
腰	7
駄	3
代	37
長	58
場	54
早	3
者	59
弱	17
す	68
屋	33
ぜ	4
水	66
然	62
び	21
ぶ	22
だ	7
討	4
か	11
波	19
花	14
数	64
株	4
っ	3
板	14
延	6
化	40
紙	28
漢	7
巻	10
鬼	2
搾	1
死	32
縮	10
勝	17
制	22
旋	4
倒	9
迫	7
み	58
湯	10
え	33
て	15
と	12
足	32
味	36
方	49
先	26
産	39
目	65
倉	4
蔵	14
上	57
貴	5
嫁	3
御	5
の	11
汗	5
絵	9
呆	2
ま	13
柿	4
傘	4
辛	2
皮	8
具	17
栗	2
酒	9
寺	5
戸	11
樋	1
り	101
る	166
棚	7
む	61
地	79
ち	21
つ	30
